buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5000.0,5.0,1000.0,130.79797774906356,8.389520779860849,5000,5000.0,119.19631958007812
6000.0,6.0,1000.0,77.81715409002639,11.681490087371241,6000,6000.0,204.80183672904968
7000.0,7.0,1000.0,84.06570073080165,12.046856197179771,7000,7000.0,287.8110454082489
8000.0,8.0,1000.0,129.02615612572114,11.931386030468463,8000,8000.0,371.6236047744751
9000.0,9.0,1000.0,62.43980940133579,12.003840584249428,9000,9000.0,454.9302759170532
10000.0,10.0,1000.0,218.09013518469322,12.206015176046668,10000,10000.0,536.8570952415466
