buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5000.0,5.0,1000.0,126.49515175207856,28.086067472977923,5000,5000.0,35.60484218597412
6000.0,6.0,1000.0,125.92614742319105,158.45119852805954,6000,6000.0,41.91593360900879
7000.0,7.0,1000.0,167.95904162477603,150.28478766323698,7000,7000.0,48.56996703147888
8000.0,8.0,1000.0,196.46282031957276,151.06224646054108,8000,8000.0,55.18975472450256
9000.0,9.0,1000.0,88.59358618872064,141.210979196188,9000,9000.0,62.27135705947876
10000.0,10.0,1000.0,198.75641212410244,149.11319099969094,10000,10000.0,68.97767186164856
11000.0,11.0,1000.0,140.66220278092376,37.78980206453412,11000,11000.0,95.43983745574951
12000.0,12.0,1000.0,182.18176541288733,140.31106253472396,12000,12000.0,102.5668592453003
