buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5000.0,5.0,1000.0,126.49515175207856,27.89022977782394,5000,5000.0,35.85484981536865
6000.0,6.0,1000.0,125.92614742319105,163.0459344542985,6000,6000.0,41.9880907535553
7000.0,7.0,1000.0,167.95904162477603,161.73333486545988,7000,7000.0,48.17110800743103
8000.0,8.0,1000.0,196.46282031957276,149.8513528016885,8000,8000.0,54.8443877696991
9000.0,9.0,1000.0,88.59358618872064,150.7103606402103,9000,9000.0,61.479631662368774
10000.0,10.0,1000.0,198.75641212410244,148.51274241868012,10000,10000.0,68.2130606174469
